cust_id,revenue,days_elapsed,transactions,last_visit,email_offer,redeemed
PFIB1CMR,91,58,8,2022-04-02,0,0
GH4WFUKC,175.2,31,16,2022-04-29,0,0
HWMQZ95O,114.4,33,13,2022-04-27,0,0
V9SMVCSA,61.7,52,10,2022-04-08,0,0
K94UC2SC,96.6,41,12,2022-04-19,0,0
PL8EUF5T,114.9,21,11,2022-05-09,1,0
7L8EXXPY,94.7,37,10,2022-04-23,1,0
DZKB2TRT,148,42,12,2022-04-18,1,0
GPTIUS1B,123,24,9,2022-05-06,0,0
7QJVZCL4,90.1,30,8,2022-04-30,0,0
SESUPHHO,138,48,13,2022-04-12,0,0
YEZY3VAH,164.4,31,14,2022-04-29,0,0
J0Z81FIF,70.8,16,9,2022-05-14,0,0
A5KO2I54,79.2,40,9,2022-04-20,1,0
2O0BFN7W,127.2,3,12,2022-05-27,0,0
OOF6ZTKL,72.9,56,8,2022-04-04,1,0
CQ2DWOPX,91.4,58,11,2022-04-02,0,0
AHVYMJ4T,121.6,16,11,2022-05-14,0,0
B4CQYW4L,84.3,20,11,2022-05-10,0,0
5LRSA55K,95,12,10,2022-05-18,0,0
5FNJ4SMV,126.8,37,16,2022-04-23,0,0
RUP6QPOG,87.3,33,10,2022-04-27,0,0
POKU4PZE,67.1,22,7,2022-05-08,1,0
VURHSI5R,61.5,41,6,2022-04-19,0,0
VSZ1ACMB,128.8,54,12,2022-04-06,1,0
LEDDB7AF,84.2,10,7,2022-05-20,1,1
0VMY43C5,126.3,27,14,2022-05-03,0,0
AU84FTR1,110.7,37,14,2022-04-23,0,0
FAUO9OK6,122.4,8,12,2022-05-22,0,0
BBGVPNND,59.3,26,7,2022-05-04,0,0
SYA2Q34U,142.9,30,13,2022-04-30,1,0
JSV38E0R,99.6,29,10,2022-05-01,0,0
BE6Z46B2,53.6,41,4,2022-04-19,0,0
I2L16Q2B,72.1,58,10,2022-04-02,0,0
XKA70NYZ,92.2,57,9,2022-04-03,0,0
BCGRYT0E,105.4,58,9,2022-04-02,0,0
X2DXTEY5,141.7,26,14,2022-05-04,0,0
0B8NRZHN,68.9,25,9,2022-05-05,0,0
IEKERDK3,117.9,6,10,2022-05-24,0,0
D9E4QR48,92.4,3,10,2022-05-27,0,0
LKRYB8LL,151.7,35,17,2022-04-25,0,0
4DEXRP0U,121.9,22,14,2022-05-08,0,0
0BVE1UPT,124.3,53,13,2022-04-07,0,0
UV4ZQQ8W,108,45,11,2022-04-15,0,0
09M5UQI7,120.2,19,12,2022-05-11,0,0
QFCE555J,107.9,12,12,2022-05-18,1,0
1GK2D2SZ,111.8,36,11,2022-04-24,0,0
CV4ZPDKR,62,50,7,2022-04-10,0,0
Y0NVPRCQ,51.4,40,7,2022-04-20,0,0
D7SIGBG5,110.9,0,10,2022-05-30,0,0
UXWUFQEK,81.4,47,10,2022-04-13,1,0
KAUXHCUJ,81.5,43,8,2022-04-17,0,0
M5CZ45Q1,80.7,8,8,2022-05-22,0,0
3ABKE5Y1,111.3,51,15,2022-04-09,1,0
96XIMB36,85.6,11,10,2022-05-19,0,0
B3861FP9,107.8,54,11,2022-04-06,0,0
UUJICWEU,137,43,11,2022-04-17,0,0
SO934R0K,98.3,10,6,2022-05-20,0,0
4HTGPNB2,118.4,25,12,2022-05-05,1,0
YXSTKLFC,167.4,26,15,2022-05-04,1,0
9YXUR0EF,104,55,12,2022-04-05,0,0
WHJ7QF6Y,166.8,35,16,2022-04-25,0,0
X3HVTISP,91.4,41,7,2022-04-19,1,0
EBZIN7AY,130.4,55,14,2022-04-05,0,0
LMNSBNXV,99.2,52,10,2022-04-08,0,0
UJ0Z4MH4,114.5,40,9,2022-04-20,0,0
47ENH282,104.9,31,9,2022-04-29,1,0
Q1K6NWZ3,90,13,9,2022-05-17,0,0
ZHJWPHV6,112.2,45,11,2022-04-15,1,0
4PT2CX5F,168.3,28,17,2022-05-02,0,0
6VY4UM57,154.2,55,14,2022-04-05,0,0
CI2DYB5R,71.7,53,9,2022-04-07,0,0
IIQW2RJ4,88.6,5,10,2022-05-25,0,0
FWTUX21M,110.4,26,11,2022-05-04,1,0
XVN7AKL1,94.8,56,9,2022-04-04,0,0
UQX4S9MJ,116.5,55,12,2022-04-05,0,0
FOST7IRY,46.8,58,7,2022-04-02,0,0
LTQB7F3N,91.8,47,9,2022-04-13,0,0
71XB2ODN,124.5,26,13,2022-05-04,0,0
LL1BBC4S,82.2,43,9,2022-04-17,0,0
00JD7TSE,112.2,26,13,2022-05-04,1,1
K61X7FLB,90.1,40,10,2022-04-20,0,0
GQBF9TJP,54.3,26,5,2022-05-04,1,0
PLTXXDFB,157.7,29,14,2022-05-01,0,0
04NHR9LN,114.7,7,11,2022-05-23,1,1
Y26TKMWW,73.6,56,11,2022-04-04,0,0
28CMW83D,132.2,23,12,2022-05-07,0,0
CM13Z6CW,99.1,3,10,2022-05-27,1,0
518GTII7,204.7,43,15,2022-04-17,0,0
AU2NFXVH,115,36,12,2022-04-24,0,0
J24P0KIE,142.1,0,14,2022-05-30,0,0
QFY06WL2,46.5,26,5,2022-05-04,0,0
MHFFB1WH,101.1,57,10,2022-04-03,0,0
DLDNTW9L,17.7,33,2,2022-04-27,0,0
G0ZWJT8R,81.8,52,11,2022-04-08,0,0
B3STFSE9,127.4,43,12,2022-04-17,0,0
WFA4LCU2,78.4,12,10,2022-05-18,0,0
KAHFK2O9,90.4,36,9,2022-04-24,0,0
2OV3YY2S,92.8,37,10,2022-04-23,0,0
CG4ZW2XA,168.3,35,15,2022-04-25,0,0
VG8H5N67,99.4,45,12,2022-04-15,0,0
ELW0GXMF,60.5,10,6,2022-05-20,0,0
CM3ZCJY9,176,47,17,2022-04-13,0,0
0GFZ75IK,116.3,57,11,2022-04-03,0,0
7A8ZSIMR,128.9,16,13,2022-05-14,1,0
VI2E1Y4Q,88.1,41,8,2022-04-19,0,0
138HE8CI,165.3,41,15,2022-04-19,0,0
B7F3V7U0,60.6,16,10,2022-05-14,0,0
YDPFSXZI,61.1,28,9,2022-05-02,0,0
HWY59QZ1,186.8,56,13,2022-04-04,1,1
46FT3V1K,54.8,32,6,2022-04-28,0,0
W74FH5X2,117.3,15,13,2022-05-15,0,0
D14CVV0Z,123.3,12,12,2022-05-18,0,0
CNR5ZYWI,108,22,11,2022-05-08,1,0
ON32JHVS,96.1,37,10,2022-04-23,1,1
YTLBD1TF,132.7,26,14,2022-05-04,0,0
M10GCJV9,122.3,18,12,2022-05-12,0,0
FBXOLA9K,57.5,31,7,2022-04-29,0,0
1WFDE3TF,16.5,57,4,2022-04-03,0,0
MTGPPQCW,75.9,37,10,2022-04-23,0,0
S9VA9NEY,67.3,21,9,2022-05-09,0,0
EW5ISDG6,55.4,45,8,2022-04-15,0,0
JNQOV7YD,102.1,42,15,2022-04-18,0,0
LHO70SJM,46.6,49,7,2022-04-11,0,0
Y4USIA1H,111.1,48,13,2022-04-12,1,0
9JJRS3KQ,40,37,3,2022-04-23,0,0
OGEV231J,28.9,49,3,2022-04-11,1,0
57RVRIBL,132.7,38,15,2022-04-22,0,0
LXEN2W0X,76.3,7,7,2022-05-23,1,0
EFAWZCK9,75.1,20,7,2022-05-10,0,0
BFT4TBJO,128.1,19,11,2022-05-11,0,0
13FB2ZJL,124.3,42,11,2022-04-18,0,0
JD4RLWAX,101.9,37,11,2022-04-23,0,0
9KKG833F,89.8,40,12,2022-04-20,0,0
LWMD5AQ2,35.1,17,7,2022-05-13,0,0
D0TR2XR7,50.5,48,5,2022-04-12,1,0
T04RE59U,47.6,19,6,2022-05-11,0,0
W32SVMJI,145.2,9,14,2022-05-21,0,0
0103OWCT,83.6,22,10,2022-05-08,1,0
086TYW5G,103.6,56,13,2022-04-04,0,0
P5GNCNQM,91.3,52,14,2022-04-08,1,1
J4NELU7X,116.2,42,11,2022-04-18,0,0
2AQSLDR0,50,53,8,2022-04-07,0,0
2ZEBX8IJ,122.5,53,11,2022-04-07,0,0
SIF18RI4,103.3,21,10,2022-05-09,0,0
L6PMG02U,55.9,27,8,2022-05-03,1,0
I7LHSAK9,104.6,45,11,2022-04-15,0,0
H66HGVQM,113.3,5,11,2022-05-25,0,0
TDG2THF5,141.3,46,15,2022-04-14,0,0
2XSF6N1E,69.4,38,8,2022-04-22,1,0
T094HFG7,105.3,16,11,2022-05-14,0,0
JB21HWZ6,93.8,52,11,2022-04-08,0,0
9YGBJY7O,151.5,15,15,2022-05-15,0,0
C9BE60UF,99.7,17,11,2022-05-13,0,0
V9UB6SZP,112.4,54,10,2022-04-06,0,0
G6DCM2I8,40,9,6,2022-05-21,1,0
9J03HBRS,61.1,22,5,2022-05-08,0,0
59BPE540,91.4,41,9,2022-04-19,0,0
CSD8NOTG,150.7,25,15,2022-05-05,0,0
NLYM58WJ,114.6,7,13,2022-05-23,0,0
AU9FHFIV,71.7,52,5,2022-04-08,0,0
NLEIJP91,122.1,53,16,2022-04-07,0,0
PHK64J6U,141.3,46,11,2022-04-14,1,0
FJCQ6IBH,98.8,52,14,2022-04-08,1,0
NVINL7Z5,132.2,43,15,2022-04-17,0,0
RHUATYN7,128.4,20,11,2022-05-10,1,0
MOL8OJOA,67.3,4,8,2022-05-26,1,0
EOO2UIOM,57.2,46,6,2022-04-14,0,0
ZIVUFKX4,87,13,10,2022-05-17,0,0
EU6Z7J8H,150.7,25,19,2022-05-05,0,0
E440WHYX,113.3,25,14,2022-05-05,1,0
8D0DA3GZ,115.5,33,14,2022-04-27,0,0
TLIDDBUG,118.5,44,11,2022-04-16,1,0
Z5PVU40P,83.4,36,10,2022-04-24,1,0
KTMARLU0,74.3,54,10,2022-04-06,1,0
DD4D42UB,122.3,51,14,2022-04-09,0,0
6V51DJI8,106.6,9,13,2022-05-21,0,0
TJBFEXOK,45.7,35,5,2022-04-25,0,0
NXIRI7K5,115.4,19,14,2022-05-11,0,0
9XCXZVHN,78.9,34,13,2022-04-26,0,0
ZEFPEKH2,134.6,42,14,2022-04-18,0,0
NYG49OBM,90.1,52,11,2022-04-08,0,0
JECER5CC,139,51,15,2022-04-09,0,0
Z72843OA,60.2,53,6,2022-04-07,0,0
TE2VJK3Q,68.2,36,9,2022-04-24,0,0
F0Y2KRQ8,95.5,27,9,2022-05-03,0,0
C0OBSWCE,73,51,7,2022-04-09,0,0
FTTBY9ML,144.5,45,16,2022-04-15,1,0
ULL1U1YM,90,9,8,2022-05-21,1,0
RQ2UI414,120.4,39,14,2022-04-21,0,0
HSMRH7Z8,93.4,44,10,2022-04-16,0,0
HE95S46N,83.2,18,10,2022-05-12,1,1
FZ4OHCQ3,64.1,56,7,2022-04-04,0,0
9BCPDQTA,66.1,25,9,2022-05-05,0,0
XWD0HTIB,127.4,39,12,2022-04-21,0,0
9I50XA4A,73.7,41,9,2022-04-19,1,0
EIYQ0RFN,137.4,30,15,2022-04-30,0,0
B65M71KX,169.3,6,14,2022-05-24,0,0
1V4WBAWJ,76.7,11,9,2022-05-19,0,0
YAQUN8J9,131.5,44,13,2022-04-16,0,0
RW2OXDQR,154.6,32,12,2022-04-28,1,0
FL9CF5ZI,99.3,23,10,2022-05-07,0,0
PT9KXAS3,90.9,47,11,2022-04-13,0,0
8JBW3CRA,69.1,16,6,2022-05-14,0,0
CK4KEEHN,96.3,54,14,2022-04-06,0,0
QGJ41KO9,99.7,1,12,2022-05-29,0,0
1VUHH5GT,125.3,47,11,2022-04-13,0,0
TSQBUIQB,152,49,18,2022-04-11,0,0
PKH78RBE,187.2,58,14,2022-04-02,0,0
RANEINWP,105.2,18,9,2022-05-12,0,0
JZK50RD1,168.9,38,15,2022-04-22,0,0
XMYHMWZW,137.7,57,11,2022-04-03,1,0
DFOYTP1J,128.3,21,12,2022-05-09,0,0
O5JG89QF,206.4,44,21,2022-04-16,0,0
RH0TQNC6,121.8,47,13,2022-04-13,0,0
Q3SI5QMO,91.5,26,9,2022-05-04,0,0
SGAX8HJ2,119.6,57,9,2022-04-03,0,0
XYAN2871,140,24,12,2022-05-06,0,0
HOH3HHXQ,116.6,53,11,2022-04-07,0,0
EM6MT4AF,132.3,14,14,2022-05-16,0,0
D9H11CPT,42.1,34,8,2022-04-26,0,0
RPQ7I600,74.4,16,10,2022-05-14,0,0
A1GTAAA4,138.1,5,11,2022-05-25,1,0
S8AUCIHB,46.1,47,5,2022-04-13,0,0
D6KPVASP,89.6,36,10,2022-04-24,0,0
AUGZEIB1,109.8,16,12,2022-05-14,0,0
PW56J3Z8,104.6,37,14,2022-04-23,0,0
FO71YRHN,84.8,16,10,2022-05-14,0,0
FPAWUV76,58,53,6,2022-04-07,1,0
9ODKMM0F,104.8,46,13,2022-04-14,0,0
P7GP8C1D,117,58,12,2022-04-02,0,0
5IZE4UB5,58.2,54,7,2022-04-06,0,0
8DZZ3IQE,101.1,27,9,2022-05-03,0,0
C7HRQYC3,169.3,57,16,2022-04-03,0,0
KL1KHTV0,80.4,56,9,2022-04-04,0,0
ZP9O33OZ,92.8,5,10,2022-05-25,0,0
M7306C55,57.3,30,7,2022-04-30,0,0
YVZHIUPL,96.9,3,14,2022-05-27,0,0
O4C3AVHP,118,53,12,2022-04-07,0,0
XE8MALG3,77.4,43,10,2022-04-17,0,0
2K03TAN2,117.7,4,14,2022-05-26,0,0
6ZIPD26S,101.2,28,12,2022-05-02,1,0
8FNTQNWB,96.8,33,12,2022-04-27,0,0
UP9NDFVP,75.5,55,8,2022-04-05,0,0
EWC82BKP,131,26,12,2022-05-04,0,0
PUREV48J,134.4,53,15,2022-04-07,0,0
T0PU4EQ1,164.9,51,14,2022-04-09,0,0
9BAHTLK5,130.7,13,14,2022-05-17,1,1
TDKK48I0,151,1,14,2022-05-29,0,0
C7879L2Z,135.4,55,15,2022-04-05,0,0
QNZJDCOF,129,32,13,2022-04-28,0,0
0BMCBUGD,115.3,33,8,2022-04-27,0,0
IZA4B2C5,128.2,42,12,2022-04-18,1,0
I2RCCFU2,69.2,16,9,2022-05-14,0,0
DQL8AUWP,99.7,40,8,2022-04-20,0,0
SNJAP9C8,95.2,0,8,2022-05-30,0,0
K2CD6AD5,66.4,44,5,2022-04-16,0,0
EGYV2D0S,82.1,42,12,2022-04-18,0,0
ZKRSQYH6,56.3,45,8,2022-04-15,0,0
63HNIEW7,117.3,46,11,2022-04-14,0,0
4FSTCM8U,107.3,51,12,2022-04-09,0,0
1112FXMT,157.2,58,16,2022-04-02,0,0
TEM3UOU0,181.3,31,19,2022-04-29,0,0
W8S563XQ,86.2,38,10,2022-04-22,1,1
LFONQLMF,53.7,56,11,2022-04-04,0,0
WDHU1PYX,128.6,38,15,2022-04-22,0,0
I3LDBJ2W,102.9,52,10,2022-04-08,0,0
YUACO3DI,32.9,31,5,2022-04-29,0,0
PAMUNI11,98.2,2,10,2022-05-28,0,0
CKDJHN10,93.2,36,13,2022-04-24,0,0
BO90BNMS,62.1,11,8,2022-05-19,0,0
ESXHWBN1,49.7,23,7,2022-05-07,1,1
CLRWVDZN,103.9,40,13,2022-04-20,0,0
NDR0OSOP,143.3,33,16,2022-04-27,1,0
AL3GPS8P,102.6,55,13,2022-04-05,0,0
G1MW62JO,132.8,53,12,2022-04-07,0,0
3C5G213U,86,29,10,2022-05-01,0,0
I5JFBXN8,106.2,12,13,2022-05-18,1,1
8U9UCWSI,103.2,6,13,2022-05-24,0,0
MLLQY6MM,131.8,38,11,2022-04-22,0,0
BTS4I5OG,120.7,48,9,2022-04-12,0,0
BL4EOPCD,96.3,28,13,2022-05-02,0,0
3I4V8NAB,111.3,49,9,2022-04-11,0,0
Z1ISUNQ7,142.3,40,13,2022-04-20,0,0
SJX1ULN2,76.1,27,8,2022-05-03,0,0
H6XQHYP0,74.2,43,7,2022-04-17,0,0
BGJOYPP5,90.5,31,9,2022-04-29,0,0
X9RQ119F,116.5,1,15,2022-05-29,0,0
4O0MWR4Q,69.9,32,10,2022-04-28,1,1
4O9BPMQ3,131.2,48,16,2022-04-12,0,0
JZAVYJ1K,142,58,12,2022-04-02,0,0
BBVAAVU9,72,41,7,2022-04-19,0,0
ANIYAPS6,79.7,3,11,2022-05-27,0,0
KNOXGLQ5,112.6,32,8,2022-04-28,0,0
VSDNBQG4,101.2,54,14,2022-04-06,0,0
C3SSM4DP,59.2,58,7,2022-04-02,0,0
VU4QQNY8,43,48,8,2022-04-12,0,0
SQHT03V3,147.9,37,13,2022-04-23,0,0
SYFS721O,146.3,52,14,2022-04-08,0,0
XI4K59NU,60.5,52,8,2022-04-08,0,0
L424P9DM,89.8,50,11,2022-04-10,0,0
68V0R7L3,61.1,38,7,2022-04-22,0,0
OX8ZQ16V,103.9,41,10,2022-04-19,0,0
U13EOJ9V,140.9,19,15,2022-05-11,1,0
2JOV5ZI7,62.8,57,8,2022-04-03,1,1
2O16N3MS,46.5,14,5,2022-05-16,0,0
WXG58AS8,130.9,45,14,2022-04-15,0,0
HRHRAQB1,88.4,28,9,2022-05-02,0,0
S1N2IL8H,45.1,32,6,2022-04-28,0,0
5U2ESYJV,69.2,36,8,2022-04-24,0,0
A2JD39PC,110.2,24,11,2022-05-06,0,0
W0JONPW1,91.8,36,9,2022-04-24,0,0
CHHUG467,97.2,5,11,2022-05-25,0,0
YVUB18TH,82.9,54,9,2022-04-06,1,0
EMW8N4RR,134.2,50,12,2022-04-10,1,0
KZQCMKKC,95,54,8,2022-04-06,0,0
RBAZN5OR,116.9,24,12,2022-05-06,0,0
58MMUBLF,56.5,45,7,2022-04-15,1,0
1XFOIN5M,141.4,17,11,2022-05-13,0,0
LWFON2BO,106.8,37,11,2022-04-23,0,0
GKYB0T2R,54.9,12,5,2022-05-18,1,1
NJVC37HA,150.7,22,14,2022-05-08,0,0
WJWA5X9G,84.5,17,10,2022-05-13,0,0
5UKMKTPK,120.3,20,11,2022-05-10,1,0
L9GOOLZO,125.6,10,12,2022-05-20,0,0
EHP901D3,81.3,46,10,2022-04-14,0,0
FBURILYM,122.3,43,11,2022-04-17,1,0
W8NU3LLF,101,36,14,2022-04-24,0,0
3U0XE8OY,84.1,49,10,2022-04-11,1,0
7O6P4AOB,104,3,10,2022-05-27,1,1
MX9ONFK7,91.1,25,10,2022-05-05,0,0
02GVCU2E,81,4,9,2022-05-26,0,0
D32UNDKJ,76.8,46,9,2022-04-14,0,0
LVEYA51Q,77.6,42,10,2022-04-18,0,0
FZLGVT5T,128.8,50,13,2022-04-10,1,0
N7DQGNRV,119.5,34,12,2022-04-26,0,0
366TYEZA,63.5,55,7,2022-04-05,0,0
5C5BJCX4,97.1,52,13,2022-04-08,0,0
WWLLETJ7,75.4,53,9,2022-04-07,0,0
FXCQX6TS,123.8,41,14,2022-04-19,0,0
904SFBYE,106.3,50,11,2022-04-10,0,0
0CBKCT2V,163.1,34,18,2022-04-26,1,0
WLYEKENP,117.8,9,13,2022-05-21,0,0
WDT4185M,115.9,45,12,2022-04-15,0,0
0HP6OAU2,104.1,19,9,2022-05-11,0,0
M1JPS1Y7,118,51,12,2022-04-09,0,0
YMZT7XL0,165.1,43,16,2022-04-17,0,0
S4APOKRK,79.7,5,9,2022-05-25,0,0
MT3LH48W,86.1,39,10,2022-04-21,0,0
PCXMR9YE,186,28,16,2022-05-02,1,0
I6HGDT3W,166.9,27,20,2022-05-03,0,0
QF2Z3NOH,187.9,43,17,2022-04-17,1,0
RFH2PC3J,90.7,39,12,2022-04-21,0,0
MS0VCS8P,142.1,1,12,2022-05-29,0,0
9UZ0941T,82.2,23,8,2022-05-07,0,0
4T9L4YHI,83.2,28,8,2022-05-02,1,0
NJKZVTSH,162.6,30,16,2022-04-30,0,0
A8BAKHU8,77.8,8,6,2022-05-22,0,0
JZNN1WS1,63.6,18,7,2022-05-12,0,0
2SN4GUYZ,155.5,6,12,2022-05-24,1,0
IDUE28OG,69.3,57,8,2022-04-03,0,0
XFYGS1TB,116.9,56,12,2022-04-04,0,0
XYRF9FQD,91.5,34,8,2022-04-26,1,0
UITFXO1F,69.9,36,6,2022-04-24,0,0
K06Q3LYD,171.4,56,18,2022-04-04,1,0
NKEPE65R,97.6,1,11,2022-05-29,1,0
3PG89BQ5,195.6,7,17,2022-05-23,0,0
PVBP4X3Q,112.5,6,10,2022-05-24,1,0
BJ6Y3E3W,77.3,23,7,2022-05-07,0,0
3W8Q338A,102.3,21,11,2022-05-09,0,0
5SE6WPGK,30.4,9,5,2022-05-21,0,0
Y3HXFZ8B,122.7,3,11,2022-05-27,0,0
CVGH9RNR,151.7,44,15,2022-04-16,0,0
GTTDKJ6K,80.2,34,10,2022-04-26,0,0
NCBG0JCH,86.5,56,11,2022-04-04,0,0
HG81WME5,69.9,55,10,2022-04-05,0,0
EWCDF42B,52.3,51,7,2022-04-09,1,0
Z7BW2N5U,97.3,21,14,2022-05-09,0,0
YS9QDPMC,78.4,33,10,2022-04-27,0,0
XDXTE6WE,107.1,47,12,2022-04-13,0,0
4DEJQJT4,114.1,31,10,2022-04-29,0,0
AAOZFW3O,149.2,12,12,2022-05-18,0,0
58FC5KHF,132.8,1,11,2022-05-29,0,0
3FKF4HSL,117.7,30,14,2022-04-30,1,0
N55C6J2K,110,43,12,2022-04-17,0,0
Z57OPAJX,60.2,58,7,2022-04-02,0,0
WANYKXPN,99.5,55,11,2022-04-05,0,0
KWA4ME3P,95.4,3,10,2022-05-27,0,0
9M84172D,138.1,39,15,2022-04-21,0,0
Q5SHA8HA,79.7,45,9,2022-04-15,0,0
6LC850U7,70.5,17,11,2022-05-13,0,0
M144HH8G,111.2,46,10,2022-04-14,0,0
CGOUZ5MW,135.7,19,12,2022-05-11,1,0
YB6SZOIP,124.4,4,11,2022-05-26,0,0
WB0VGSHN,100.6,23,12,2022-05-07,0,0
M6TNJYWO,112.2,39,15,2022-04-21,1,0
ZX663W4E,124,19,10,2022-05-11,1,0
KOYH4534,40.6,49,6,2022-04-11,0,0
W5FUEZVH,90.7,11,11,2022-05-19,0,0
DZ15H7XR,101.4,13,10,2022-05-17,0,0
VA385HGK,67.7,49,7,2022-04-11,0,0
2P324O9Z,93.2,41,14,2022-04-19,0,0
IUF21J2I,94,13,9,2022-05-17,0,0
V7UXJ47E,120.9,40,10,2022-04-20,0,0
X76PP2VQ,133.9,55,11,2022-04-05,0,0
KUS7E97A,65.4,52,8,2022-04-08,0,0
YJRO9FCB,183.2,22,16,2022-05-08,1,0
Z8IK8R7A,50.9,44,6,2022-04-16,0,0
5OKZLD31,144.3,55,16,2022-04-05,0,0
4XAH50OW,125.3,39,13,2022-04-21,1,0
3HYY0DJ8,116.2,17,8,2022-05-13,0,0
6KDB9UML,112.4,50,13,2022-04-10,0,0
AR29V5QM,113.8,48,13,2022-04-12,0,0
I3MBSU45,81.1,0,7,2022-05-30,0,0
1BWXH36E,111.8,50,13,2022-04-10,0,0
22PFUG7D,92.9,44,9,2022-04-16,0,0
9CVXL296,147.6,7,13,2022-05-23,0,0
HFVGKF1L,79.5,40,9,2022-04-20,1,1
GGTHU3BT,96.9,57,8,2022-04-03,0,0
Z65KDFK2,70.6,31,10,2022-04-29,0,0
ZJBCPR90,55.6,20,8,2022-05-10,1,0
ODMIHNA8,53.3,43,7,2022-04-17,1,1
9KLJB8G0,96.9,20,12,2022-05-10,0,0
X0NLNVD6,94,19,10,2022-05-11,0,0
72TVODYO,30.1,26,6,2022-05-04,0,0
CBYFAMK8,100.2,37,9,2022-04-23,0,0
A42NCD4M,159.2,58,14,2022-04-02,0,0
T2P7AFQM,72.1,28,12,2022-05-02,0,0
R3SNDULL,176.1,43,13,2022-04-17,0,0
0V1ZGWPG,133.6,40,16,2022-04-20,1,0
Q7RKACS2,119.4,49,11,2022-04-11,0,0
4A5IC9ZJ,95.9,36,10,2022-04-24,0,0
64RW8E7A,106.5,39,13,2022-04-21,0,0
334M5ONP,97.8,28,11,2022-05-02,0,0
I6V8I2DK,89.1,3,11,2022-05-27,0,0
AHYPLOMX,126.9,9,12,2022-05-21,0,0
9QNSW4N2,91,29,12,2022-05-01,1,0
2NKYU8R5,101,13,8,2022-05-17,0,0
PRFPS9UB,104.5,19,11,2022-05-11,0,0
KRMKJD3X,103.3,20,12,2022-05-10,0,0
5NHYO7GA,57.3,54,5,2022-04-06,1,0
NJLQ5APY,74.3,21,7,2022-05-09,0,0
KRD89K1N,138.9,40,11,2022-04-20,0,0
9U7YZ92M,47.7,33,6,2022-04-27,0,0
MGHAZF0X,48.5,12,6,2022-05-18,1,0
JPJ9FC3T,94.4,4,12,2022-05-26,0,0
3R6159D9,87.6,57,13,2022-04-03,0,0
XCM648N3,94.5,11,15,2022-05-19,0,0
ZKRZUJ19,60.7,10,8,2022-05-20,0,0
AAIBLJFE,79.5,37,9,2022-04-23,0,0
AK61ETAI,110.4,0,12,2022-05-30,0,0
07VGJC6K,133.4,44,12,2022-04-16,1,0
BY0IITSQ,95.9,54,10,2022-04-06,0,0
81YFMV7F,96.3,17,10,2022-05-13,0,0
73A02M3P,140.7,45,12,2022-04-15,0,0
4J8PP76N,120.1,22,10,2022-05-08,1,0
6065WBVM,157.1,57,13,2022-04-03,0,0
XLJ11H5R,125.5,32,16,2022-04-28,0,0
4FG5PY54,103.6,24,13,2022-05-06,0,0
MY1IJZJQ,92.2,10,9,2022-05-20,0,0
UZ63TL0I,132.5,50,12,2022-04-10,0,0
45NTVTHB,113.4,38,14,2022-04-22,0,0
EYQ2S3OA,122.1,26,12,2022-05-04,0,0
GNB2X5PG,84,54,11,2022-04-06,0,0
I3H3KONW,72.3,33,8,2022-04-27,0,0
HUE6FAF3,72.6,22,6,2022-05-08,0,0
E75Z7DMY,88,10,10,2022-05-20,0,0
DTPO7299,99.7,51,8,2022-04-09,0,0
JG46IRTV,115.1,35,12,2022-04-25,0,0
R9W42SR4,88.3,16,13,2022-05-14,0,0
8N64DC5C,89.7,8,11,2022-05-22,0,0
TQYPBP32,96.2,43,10,2022-04-17,0,0
XFR1P392,79.8,42,9,2022-04-18,1,0
KGJAT0AS,145.7,58,12,2022-04-02,1,0
WUEEU1X7,120.6,57,13,2022-04-03,0,0
YCYQXWW0,109.6,38,10,2022-04-22,0,0
3BVB7JXK,88.2,27,10,2022-05-03,0,0
HXXKR2E8,149.8,45,16,2022-04-15,0,0
MRMVLVWJ,87.6,50,10,2022-04-10,0,0
W0B1C57Z,57,33,7,2022-04-27,0,0
I7U2XHBJ,80.8,56,10,2022-04-04,0,0
C3ATAR7Z,121.9,58,12,2022-04-02,0,0
DXUUPH9H,153.7,46,15,2022-04-14,0,0
DEP6EK47,90.2,30,11,2022-04-30,0,0
H7UOAJBF,159.6,43,14,2022-04-17,0,0
MKQTG86Q,172.2,26,16,2022-05-04,0,0
DJQBW93Z,81.2,57,8,2022-04-03,0,0
12AEJ3B9,147.6,15,17,2022-05-15,0,0
ASQXIIJ3,119.6,58,12,2022-04-02,0,0
LGTJHHM5,51.6,35,5,2022-04-25,0,0
ZPIUR73Q,77,3,12,2022-05-27,0,0
5YKQ3EB3,119.5,57,15,2022-04-03,0,0
L308RCN9,93.8,25,9,2022-05-05,0,0
RN32FDBH,66.4,50,6,2022-04-10,0,0
B6M6NZPE,107.3,0,10,2022-05-30,1,0
F5GGHBUZ,110.7,38,13,2022-04-22,0,0
NZRUS785,133.1,45,12,2022-04-15,1,0
WJCW38M6,74.1,26,12,2022-05-04,0,0
YCR74TG8,134.4,35,14,2022-04-25,0,0
CC0TI2ZW,50,5,9,2022-05-25,0,0
BU6AZKHS,56,27,6,2022-05-03,0,0
MJFRFR9N,67.2,42,8,2022-04-18,1,1
0UUK2XRA,93,45,7,2022-04-15,1,0
LG77TGRC,121.3,29,8,2022-05-01,0,0
XBNDOMBL,179.3,11,20,2022-05-19,0,0
IA1IAF3R,83.7,58,12,2022-04-02,1,0
0WVP4KBH,66.2,11,5,2022-05-19,0,0
